,S537_AD1,S538_AD2,S539_AD3,S540_AD4,S541_AD5,S542_AD6,S958_AD1,S959_AD2,S960_AD3,S961_AD4,S962_AD5,S963_AD6,S1189_AD1,S1190_AD2,S1191_AD3,S1192_AD4,S1193_AD5,S1194_AD6,S1365_AD1,S1366_AD2,S1367_AD3,S1368_AD4,S1369_AD5,S1370_AD6
,#048,#049,#050,#051,#052,#053,#086,#087,#088,#089,#090,#091,#095,#096,#097,#098,#099,#100,#103,#104,#105,#106,#107,#108
444.5189,0.04799894,0.0545901,0.04219375,0.05233642,0.04108034,0.04676662,0.0455151,0.04362909,0.04686299,0.04534731,0.04902861,0.04517421,0.0420985,0.05143477,0.04313563,0.04943017,0.05580522,0.04977425,0.04630358,0.05062499,0.0490255,0.05682241,0.04745342,0.05312805
445.001,0.04825506,0.05501014,0.04238499,0.05272779,0.04123685,0.04703405,0.04577639,0.04382374,0.04703726,0.04560112,0.04928244,0.04540248,0.04225268,0.05180216,0.04335336,0.04968937,0.05599744,0.0500194,0.04656664,0.05103483,0.04936473,0.05690427,0.04768653,0.05344403
445.4832,0.04838604,0.05522462,0.04251303,0.05294252,0.04131874,0.04719314,0.04593953,0.04395267,0.04711764,0.04570772,0.04939517,0.04553761,0.04233198,0.0520196,0.04349181,0.04981504,0.05647792,0.05013493,0.04672011,0.05129514,0.04956513,0.05726047,0.04780156,0.05357141
445.9653,0.04858195,0.05560245,0.0427076,0.05330436,0.04144887,0.04740176,0.04616478,0.04414908,0.04727506,0.04591672,0.04961352,0.04575388,0.04247272,0.05233913,0.04369537,0.05002216,0.05661079,0.05034846,0.04694244,0.05163464,0.04984508,0.05727442,0.04800006,0.05383756
446.4474,0.04870377,0.05581319,0.04286529,0.05352943,0.04153381,0.04753507,0.04631253,0.04430968,0.04738992,0.04603978,0.0497575,0.04591737,0.04258905,0.05255264,0.04386,0.05016053,0.05709347,0.05050606,0.04710843,0.05185674,0.05003689,0.05764217,0.04814051,0.05399511
446.9295,0.04894817,0.05624504,0.04312108,0.05395491,0.04169684,0.04775961,0.04655122,0.04456424,0.0476296,0.04631994,0.0500703,0.04619657,0.04280801,0.0529161,0.04412241,0.05044502,0.0573142,0.05082993,0.04739722,0.05219712,0.05036153,0.05777385,0.04842502,0.05437424
447.4117,0.04915538,0.05655826,0.04336047,0.05428366,0.04182978,0.04793727,0.04673303,0.04479277,0.04785283,0.04653861,0.05033936,0.04643463,0.0430182,0.053202,0.04435548,0.05069777,0.05792629,0.05113259,0.04766036,0.05244338,0.05062839,0.05831358,0.04868417,0.0546939
447.8938,0.04947691,0.05709163,0.04369016,0.05480459,0.0420281,0.0482005,0.04699978,0.04509787,0.04819103,0.04689049,0.05075257,0.04676406,0.04331093,0.05362364,0.04466294,0.05108372,0.05826774,0.05158037,0.04803393,0.05279432,0.05101339,0.05861263,0.04906929,0.05521721
448.3759,0.04971676,0.05746197,0.04397209,0.05518077,0.04216532,0.04838469,0.04718416,0.04534499,0.04847997,0.04712725,0.05105929,0.04700781,0.04355304,0.05392492,0.04489982,0.05138945,0.05893057,0.05194568,0.04833854,0.05301604,0.05129494,0.05924334,0.04937414,0.0556124
448.858,0.05001046,0.05797772,0.04430106,0.05567737,0.04233342,0.04861235,0.04742169,0.04563722,0.04884493,0.04743825,0.05143572,0.04729794,0.04383303,0.05430986,0.04517087,0.05176653,0.0592431,0.05237928,0.04869947,0.0533062,0.05163993,0.05954217,0.04973768,0.05611953
449.3401,0.05018336,0.05827371,0.0445514,0.05597994,0.04242636,0.04873996,0.04756612,0.04586189,0.04914111,0.04760863,0.05166357,0.04748641,0.04403994,0.05454964,0.04535742,0.05202637,0.05981804,0.05268114,0.04896023,0.05346353,0.05185474,0.06010256,0.04998126,0.05643868
449.8223,0.05040913,0.05869639,0.04484125,0.0563941,0.04256377,0.04892333,0.04778286,0.04614552,0.04951714,0.04787078,0.05196599,0.04774015,0.04428985,0.05488439,0.04559465,0.05235798,0.06004933,0.05304546,0.04928005,0.05372404,0.05214546,0.06033125,0.05028598,0.05686251
450.3044,0.05055377,0.05893214,0.04507118,0.05665482,0.04266437,0.04905159,0.04795442,0.04639089,0.04984558,0.04804835,0.05217036,0.04794,0.04449402,0.05511869,0.04578735,0.0526091,0.06059202,0.05331669,0.04953449,0.05391669,0.05235478,0.06087148,0.05051472,0.05714886
450.7865,0.05080436,0.0593473,0.045368,0.05708419,0.04285083,0.04928752,0.0482493,0.04671553,0.05026601,0.04837742,0.05251059,0.04825325,0.04476716,0.05549338,0.0460685,0.0529755,0.0608671,0.05370196,0.04988689,0.05427184,0.05269303,0.06116045,0.05085848,0.05760807
451.2687,0.05101446,0.05962298,0.04562573,0.05740685,0.04302623,0.04950429,0.04853048,0.0469982,0.05062607,0.04865827,0.05279538,0.0485394,0.04500303,0.05579174,0.04632293,0.05328893,0.0614959,0.0540319,0.05019511,0.05458812,0.05298223,0.06180687,0.05116277,0.0579822
451.7508,0.05133359,0.06008687,0.04594873,0.05790233,0.04328115,0.04982718,0.04892473,0.04732392,0.05103036,0.04907933,0.05321308,0.04892672,0.04528873,0.05621425,0.04665157,0.05370883,0.06185558,0.05447377,0.05058638,0.05504616,0.05339006,0.0621971,0.05157727,0.05853023
452.2329,0.05158192,0.06038775,0.04621234,0.05825949,0.04349164,0.05009652,0.04925746,0.04755574,0.05131092,0.04940355,0.05353526,0.04924523,0.04550252,0.05651985,0.0469181,0.05404222,0.06251175,0.05482614,0.05089301,0.05541127,0.05370648,0.06287736,0.0519145,0.05895117
452.715,0.05189124,0.06083459,0.04651255,0.0587376,0.04373528,0.05042024,0.04963409,0.04778612,0.05158284,0.04980135,0.05393215,0.04961098,0.04573434,0.05690683,0.04721938,0.05444242,0.06283235,0.05524175,0.05123679,0.05585569,0.05408743,0.06321958,0.05231052,0.05948115
453.1971,0.05209757,0.06109831,0.04673722,0.05904749,0.04390129,0.05065278,0.04989383,0.04791405,0.05172146,0.05005749,0.05419602,0.04987284,0.04588868,0.05716819,0.0474401,0.05474264,0.06340335,0.05554042,0.05147634,0.0561762,0.05434662,0.06379215,0.05259993,0.05984321
453.6793,0.05236544,0.06152266,0.04700259,0.05948518,0.04409453,0.0509319,0.05017706,0.04807368,0.0518914,0.05038021,0.05453348,0.05017757,0.04608579,0.0575429,0.04770464,0.05513003,0.06365555,0.05590934,0.05176964,0.05658751,0.05467628,0.06403578,0.05295426,0.06031515
454.1614,0.05256714,0.06181616,0.04721596,0.05980183,0.04423424,0.0511447,0.05036636,0.04819375,0.05200325,0.05059527,0.0547751,0.05040535,0.04625082,0.05785523,0.04791977,0.05546484,0.06421556,0.0562023,0.05200633,0.05692293,0.05492402,0.06456721,0.05324234,0.06066557
454.6435,0.05287892,0.06232342,0.04749432,0.06029823,0.04443715,0.05143878,0.050625,0.04840666,0.05222001,0.05092358,0.05513671,0.05071137,0.04649809,0.05833687,0.04820855,0.05592933,0.0645368,0.0566116,0.05234529,0.05739561,0.05528509,0.06485416,0.05364043,0.06118094
455.1257,0.05316093,0.06272738,0.04773143,0.06070293,0.04461536,0.05168922,0.05083532,0.04861498,0.05242225,0.05117986,0.055434,0.05096585,0.0467286,0.05877814,0.04846019,0.05635601,0.06521162,0.05697244,0.05265393,0.05780937,0.05558596,0.0654768,0.05399774,0.06161033
455.6078,0.05355506,0.06331927,0.04801961,0.06126665,0.04485958,0.05201208,0.05113587,0.0489098,0.05272584,0.05155159,0.05584658,0.05129849,0.04702247,0.05935656,0.04876998,0.05688293,0.06564827,0.05743823,0.05305201,0.0583263,0.05598129,0.06585299,0.05445169,0.06219341
456.0899,0.05389077,0.06374328,0.04823628,0.06168107,0.04505555,0.05225527,0.05138229,0.04916262,0.05297611,0.05182683,0.05616277,0.05156123,0.04725859,0.05982539,0.04901084,0.0573145,0.06638633,0.05781562,0.05337868,0.0587155,0.05626793,0.06650367,0.05482326,0.06264622
456.572,0.05429233,0.06427481,0.04847244,0.0621831,0.0452758,0.05252353,0.05169436,0.04945241,0.05327567,0.05218035,0.05655186,0.05187793,0.04751451,0.06035089,0.04927897,0.05778475,0.06682144,0.05824811,0.05374611,0.05913277,0.05659277,0.06683566,0.05524249,0.06319827
457.0542,0.05460174,0.06459376,0.04862724,0.06249989,0.04541071,0.0526845,0.05193331,0.04966735,0.05348975,0.05241847,0.05682512,0.05211734,0.04769317,0.06072069,0.04947195,0.05813238,0.06751219,0.05856681,0.05401862,0.05938779,0.05678105,0.06739612,0.05555807,0.06360064
457.5363,0.05497232,0.06503412,0.04882193,0.06292596,0.04555487,0.05288047,0.05223923,0.04991714,0.05375646,0.05274564,0.05718664,0.0524261,0.04790631,0.06115496,0.049717,0.05853994,0.06791115,0.05895317,0.05434742,0.05969875,0.05702496,0.06766568,0.05594132,0.06413256
458.0184,0.05527849,0.06533775,0.04898095,0.06324729,0.04563054,0.05301875,0.05249938,0.05012,0.05397472,0.05299782,0.05748005,0.05269099,0.04808563,0.06149431,0.04993465,0.05888798,0.06861864,0.059274,0.05463187,0.0599333,0.05719268,0.06824575,0.0562776,0.0645901
458.5005,0.05568118,0.06585228,0.04922431,0.06376922,0.04575307,0.05325384,0.05286096,0.05039244,0.05428863,0.05338014,0.05790865,0.05305216,0.04834475,0.06197085,0.05024726,0.05936112,0.06910242,0.05971306,0.05502532,0.06032236,0.05748521,0.06863988,0.05673871,0.06524867
458.9827,0.05603616,0.06628696,0.04945238,0.06424232,0.0458475,0.05347537,0.05319801,0.05063697,0.05457712,0.05370576,0.05828773,0.05337263,0.04859364,0.06239877,0.05054895,0.05980685,0.06992229,0.06011048,0.05539967,0.06070064,0.05774651,0.069401,0.05717791,0.0658608
459.4648,0.05646455,0.06691787,0.04974822,0.06489904,0.04601204,0.053797,0.05362622,0.05093993,0.05494716,0.05413986,0.05877441,0.05376052,0.04891091,0.06295562,0.05092559,0.06035485,0.07049002,0.06060394,0.05586185,0.06123383,0.05813066,0.06996022,0.05771416,0.0666294
459.9469,0.05679214,0.06739917,0.04998859,0.06543302,0.04615066,0.05407295,0.05399404,0.05118524,0.05525297,0.05447121,0.059156,0.05406433,0.04918319,0.06341618,0.05125007,0.06081667,0.07131676,0.06100457,0.05625168,0.06170388,0.05844656,0.07080075,0.05816552,0.06726014
460.429,0.05713218,0.06798576,0.05025531,0.06605422,0.04634481,0.05440138,0.05440781,0.05145998,0.05559828,0.05486258,0.05958825,0.05439919,0.04948528,0.06394682,0.05160807,0.06131683,0.07181378,0.06144804,0.05667088,0.0622543,0.05883759,0.07133541,0.05864584,0.06794658
460.9112,0.05733601,0.06836867,0.05045032,0.06649118,0.04649602,0.05465145,0.05473283,0.05167223,0.05586114,0.05513165,0.05989234,0.05464404,0.04972263,0.06435239,0.05189566,0.06170159,0.07252948,0.061779,0.05698793,0.06269058,0.05913481,0.07207748,0.0590066,0.06844052
461.3933,0.05755799,0.0688629,0.05068877,0.06701338,0.04669023,0.05494968,0.05510278,0.0519384,0.05617579,0.05547581,0.06026601,0.05494592,0.04999375,0.06484145,0.05222519,0.06214179,0.0729427,0.06217589,0.05734414,0.06319789,0.05951344,0.07250897,0.05940761,0.06899793
461.8754,0.05769024,0.06922194,0.05089952,0.0674125,0.04683705,0.05519368,0.05540997,0.05218671,0.05644335,0.05574112,0.06056455,0.05520456,0.0502207,0.06525476,0.05251056,0.06252141,0.07364485,0.06251778,0.05764203,0.06362337,0.05983076,0.07319941,0.05974016,0.0694295
462.3575,0.05790394,0.06977949,0.05119951,0.06798013,0.0470234,0.05551721,0.05579446,0.05252781,0.05679563,0.05612328,0.06098678,0.05555994,0.05049806,0.06580126,0.05285928,0.06301381,0.07412802,0.06298406,0.05802821,0.06416196,0.06025997,0.07366003,0.06017082,0.07000501
462.8397,0.0580812,0.0702643,0.05149595,0.06848837,0.04715437,0.05580396,0.05613438,0.05286274,0.05711123,0.05644394,0.06136227,0.05588461,0.05072933,0.06629287,0.05316453,0.06347533,0.07493954,0.06342631,0.058385,0.06464135,0.06063344,0.07443089,0.060567,0.07051004
463.3218,0.05836109,0.07094502,0.05186839,0.06916967,0.04730871,0.05615782,0.05653909,0.05326243,0.05748812,0.05685898,0.0618456,0.05628085,0.05098562,0.06688958,0.05350738,0.06403176,0.07551304,0.06397737,0.05882113,0.06521415,0.06108591,0.07497339,0.06105037,0.0711581
463.8039,0.05859334,0.07148975,0.05219247,0.06973963,0.04738994,0.05643752,0.05686029,0.05359896,0.05778373,0.05716335,0.06223456,0.05659779,0.05116104,0.06736974,0.05376811,0.0645047,0.07633899,0.0644538,0.05918989,0.06567577,0.06142551,0.0757702,0.06145236,0.07168939
464.286,0.05889757,0.07213102,0.05253475,0.07039626,0.0474837,0.05673851,0.05719652,0.05393637,0.05809674,0.05750836,0.06267583,0.05693697,0.05133744,0.06788706,0.0540348,0.06501196,0.07684247,0.0649766,0.05959161,0.06617023,0.06178822,0.07626702,0.06188252,0.07229894
464.7682,0.05913121,0.07255946,0.05278688,0.07087444,0.04751279,0.05693905,0.05741675,0.05417009,0.058311,0.05771796,0.06299348,0.05717452,0.05144068,0.06825583,0.05421682,0.06540558,0.07754711,0.06538812,0.05990153,0.06652336,0.06201714,0.07696863,0.06219746,0.07275838
465.2503,0.05943412,0.07306022,0.05304562,0.07141828,0.04758105,0.05716549,0.05764993,0.05440015,0.05855757,0.05798147,0.0633699,0.05744595,0.0515845,0.06867839,0.05443206,0.06584591,0.07794794,0.06584659,0.06025243,0.0669239,0.06229237,0.07737899,0.06254614,0.07330992
465.7324,0.05968336,0.07338651,0.05323293,0.0718171,0.0476215,0.05732357,0.05779514,0.05455462,0.0587423,0.0581539,0.06365674,0.05765222,0.051711,0.06900772,0.05460543,0.06621835,0.07861409,0.06622519,0.06054544,0.06723548,0.06248931,0.07804015,0.06281939,0.07376643
466.2145,0.06001843,0.07385032,0.05345697,0.07233529,0.04773096,0.05754391,0.05799124,0.05474358,0.05899099,0.05842602,0.06403241,0.057927,0.05192104,0.0694464,0.05484278,0.06668131,0.07905622,0.06668101,0.06091183,0.06765025,0.06278647,0.07846731,0.06316977,0.07436811
466.6967,0.06029672,0.07419153,0.05363101,0.07274545,0.04782252,0.05771427,0.05812584,0.05488292,0.05918297,0.05862932,0.06431867,0.05814734,0.05212168,0.06981383,0.05503812,0.06708726,0.07979463,0.06705884,0.06122708,0.06800266,0.06302711,0.07915442,0.0634625,0.07488772
467.1788,0.06062527,0.0746704,0.05383922,0.07326096,0.0479659,0.05793256,0.05831012,0.05505576,0.05940871,0.05891613,0.06465165,0.05841196,0.05236991,0.07025874,0.0552609,0.06754378,0.08027548,0.06747135,0.06158301,0.06843385,0.06334074,0.07955898,0.0638065,0.07549836
467.6609,0.06084005,0.07497567,0.05397497,0.07360874,0.04805601,0.05806148,0.05840822,0.05515624,0.05952783,0.05909238,0.06482989,0.05857623,0.0525443,0.07056257,0.05538691,0.06786897,0.08095104,0.06773546,0.06182904,0.06873874,0.06353475,0.08011854,0.06403524,0.0759254
468.143,0.06105048,0.07534204,0.05411704,0.07398418,0.04815974,0.05819579,0.05852418,0.05526232,0.05963782,0.0593096,0.06499994,0.05874088,0.05270074,0.07087025,0.05549509,0.06817014,0.08125854,0.06796873,0.06205793,0.0690493,0.06373375,0.08029958,0.06425499,0.07633609
468.6252,0.06112434,0.07548102,0.05417441,0.07414476,0.04818885,0.05822307,0.05853913,0.0552838,0.05963197,0.05940357,0.06500602,0.0587898,0.05274704,0.07100097,0.05549705,0.06830597,0.08168107,0.06803045,0.06215208,0.06919125,0.06377716,0.08058584,0.06433299,0.07650653
469.1073,0.06121444,0.07567906,0.05424957,0.07434291,0.0482349,0.0582753,0.05858498,0.0553224,0.05964733,0.05956443,0.06504976,0.05885939,0.05277998,0.07115375,0.05551209,0.06844015,0.08173987,0.06809427,0.06224824,0.06934626,0.06383802,0.0805402,0.06442436,0.07667989
469.5894,0.06122126,0.07569996,0.05426919,0.07438947,0.04823058,0.05826961,0.05856605,0.05530453,0.05960065,0.05965451,0.06500992,0.05885728,0.05273939,0.07118753,0.05547599,0.06847238,0.08197025,0.06805933,0.06226064,0.06938093,0.06379361,0.08069821,0.06443439,0.07669561
470.0715,0.0613,0.07584845,0.05433248,0.0745517,0.04827122,0.0583405,0.05861543,0.05532871,0.05962149,0.05985844,0.0650822,0.05891673,0.0527277,0.07130324,0.05550072,0.06856887,0.0819295,0.06810212,0.06232633,0.06948463,0.06382232,0.0806493,0.06452327,0.07681308
470.5536,0.06132317,0.07586349,0.05434415,0.07461029,0.04827759,0.0583808,0.05861732,0.05530125,0.0595939,0.06000488,0.06510178,0.05891886,0.05266649,0.071324,0.05548972,0.06859344,0.08211033,0.06808706,0.06233075,0.06949701,0.06377336,0.08086743,0.06456713,0.07683623
471.0358,0.06140121,0.07599624,0.05437211,0.07477312,0.04832222,0.05848422,0.05867144,0.05529366,0.05960556,0.06023061,0.06520526,0.05896153,0.05262754,0.07139917,0.05551263,0.06865878,0.08202879,0.06813874,0.06236856,0.06956256,0.06377991,0.08087559,0.06467791,0.07695962
471.5179,0.06137095,0.07593555,0.05430076,0.07476631,0.04830809,0.05850884,0.05863623,0.05519731,0.05951428,0.06033092,0.06518367,0.05890375,0.05251109,0.07131539,0.05544495,0.06858753,0.08211283,0.06807939,0.0622947,0.06948583,0.06365519,0.08106244,0.06469218,0.07692914
472,0.06133509,0.07591763,0.05420101,0.07477999,0.04830325,0.05853669,0.05860676,0.0550909,0.05941123,0.06044049,0.06516778,0.0588466,0.05238878,0.07122505,0.05535591,0.06848868,0.08188263,0.0680247,0.06220327,0.06940918,0.06352798,0.08093899,0.06471127,0.07692152
472.4821,0.06115861,0.07566392,0.05398799,0.07457334,0.04822583,0.05844585,0.05846459,0.05489507,0.05918827,0.06039112,0.06498603,0.05867888,0.05218514,0.0709577,0.05515105,0.06822197,0.08178335,0.06782511,0.06198143,0.06917092,0.0632436,0.08091368,0.06459711,0.07671305
472.9643,0.06099294,0.07547668,0.05377491,0.0744046,0.04816839,0.05835755,0.05834165,0.05472433,0.05898209,0.0603725,0.06482986,0.05854025,0.05200461,0.07072777,0.05494231,0.06795578,0.08141035,0.06764621,0.06177071,0.06896627,0.06298359,0.08058635,0.06449658,0.07654266
473.4464,0.06074539,0.07513627,0.05351028,0.07409517,0.04807102,0.05818648,0.05815075,0.0545214,0.05871552,0.06026131,0.0645762,0.05834448,0.05179456,0.07040627,0.05466814,0.06759519,0.08123445,0.0673784,0.06149344,0.06867184,0.06263693,0.08041748,0.06430986,0.0762388
473.9285,0.0605787,0.0749641,0.05331091,0.07392496,0.04803062,0.0580655,0.05802874,0.05439528,0.05852391,0.06025673,0.06442693,0.05822669,0.05165636,0.07020714,0.05444538,0.06731802,0.08087061,0.06719715,0.0612937,0.0684857,0.06239595,0.08004817,0.06419169,0.07605506
474.4106,0.06037595,0.07470659,0.05310094,0.07368309,0.0479738,0.05789293,0.05786712,0.05425988,0.05830073,0.06020786,0.06422731,0.05807102,0.0515127,0.06995795,0.05419226,0.06699874,0.08073062,0.06696782,0.06106492,0.06824922,0.06212367,0.07989215,0.06401697,0.07578638
474.8928,0.06025488,0.07462163,0.05295694,0.07358637,0.04797157,0.05776852,0.05776631,0.05418698,0.05814163,0.06026659,0.06412742,0.05797454,0.05143102,0.0698147,0.05399397,0.06676811,0.08038849,0.06682581,0.0609081,0.06810979,0.06196584,0.07954751,0.06389924,0.07563231
475.3749,0.06005903,0.07439491,0.05277035,0.07336373,0.0479287,0.05756317,0.05758937,0.05406594,0.05791485,0.06024243,0.06392958,0.05779743,0.05131093,0.06956239,0.0537473,0.06646375,0.08019914,0.06660455,0.06068441,0.06786945,0.06174403,0.07936026,0.06368185,0.0753416
475.857,0.05989045,0.07425823,0.05260529,0.07320707,0.04790631,0.0573699,0.05742907,0.05396609,0.05771647,0.06027389,0.06377219,0.05763764,0.05121632,0.06935222,0.05353475,0.06620898,0.07975321,0.06643324,0.0604879,0.06766781,0.06158498,0.07893076,0.06347435,0.07510508
476.3391,0.05960811,0.07391576,0.05236678,0.07286529,0.04781784,0.05707901,0.05716711,0.05379725,0.05744054,0.06018826,0.06348031,0.05738034,0.05106412,0.06900021,0.05327007,0.06586254,0.07942803,0.06616414,0.06019961,0.06733129,0.06131995,0.07861876,0.06314603,0.07469948
476.8213,0.05934902,0.07365028,0.05214618,0.07258287,0.04774343,0.05681621,0.05692803,0.05365762,0.05721594,0.0601588,0.06323493,0.05715676,0.0509419,0.06870563,0.0530568,0.06558091,0.07888628,0.06595677,0.05994511,0.0670405,0.06110217,0.07809469,0.06284741,0.07436617
477.3034,0.0590083,0.07321952,0.05187633,0.07216273,0.04761783,0.05650065,0.05662334,0.05347908,0.05695801,0.06004513,0.06289916,0.05687618,0.05078452,0.06832005,0.05282112,0.06524378,0.07852593,0.06568338,0.05962986,0.06665475,0.06078998,0.07774688,0.06248159,0.07392187
477.7855,0.05873999,0.07293516,0.05165977,0.0718772,0.04753179,0.05626587,0.05638713,0.05336145,0.05679047,0.06003057,0.06266685,0.05667014,0.05067877,0.06804708,0.05265857,0.06500247,0.07802606,0.06550109,0.05938167,0.06636203,0.06054727,0.07727116,0.06220721,0.07361826
478.2676,0.05843227,0.07254516,0.05142242,0.071517,0.04741833,0.05601585,0.05611908,0.05321956,0.05660117,0.05995974,0.062384,0.05642692,0.05054339,0.06770968,0.05247305,0.0647064,0.07773077,0.06525756,0.05908772,0.06600129,0.0602248,0.07700982,0.06190703,0.07324503
478.7498,0.05821249,0.0723228,0.05124478,0.07131277,0.04735472,0.05585282,0.05592515,0.05312651,0.05647609,0.05998539,0.06220905,0.05624681,0.0504422,0.06746846,0.05233368,0.06446878,0.07728196,0.06507875,0.05884828,0.06572694,0.05996741,0.07661957,0.06170204,0.07300863
479.2319,0.05794198,0.07197346,0.0510325,0.07100936,0.0472603,0.05565302,0.05568055,0.05297869,0.05627819,0.05992666,0.06195663,0.05599674,0.05028109,0.06711532,0.05213234,0.06411745,0.07697327,0.06479517,0.05853388,0.06535343,0.05961319,0.07638463,0.06144176,0.07265918
