"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"475fe4d81af16d7ff06ab7513b3115a2","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","midas_g_6703","midas_s_6703"
"4153e3386aa1c07ad9ac88919ac53d60","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","midas_g_6703","midas_s_6703"
"ac0c207f77be2ff082e25753bc8a7d55","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","midas_g_2229",NA
"2110b4cc8549252e25a04524d1898ede","Bacteria","Firmicutes","Clostridia","Eubacteriales","Anaerofustaceae","Anaerofustis","midas_s_9167"
"1b81f3537deba332a8b292f88d320ec6","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium",NA
"4664ed03c3942da10708d83755e07fec","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium","midas_s_68354"
"aad7bda12653eb7259a19a1aa799b6fd","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium","midas_s_68354"
"099f805c3e1e49498aead5cc8d1d151b","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium",NA
"6e1a5e7126d263ed92711640bcbd03df","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium",NA
"0c2dc18147c7167ba12f9c8ae2423c46","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Sedimentibacteraceae","Sedimentibacter","midas_s_90585"
"03c7d20d3e0548c8d78f87d052cc3d17","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Sedimentibacteraceae","Sedimentibacter",NA
"ea4175141c3a5a3513224b0678ded182","Bacteria","Firmicutes","Moorellia","Desulfitibacterales","Desulfitibacteraceae","Desulfitibacter","midas_s_93781"
"15834e586b2fda59cac83c249950d2ea","Bacteria","Firmicutes","Moorellia","Desulfitibacterales","Desulfitibacteraceae","midas_g_96262","midas_s_96262"
"8d43294cfecdcb82d8af579d71a226a2","Bacteria","Firmicutes","Moorellia","Desulfitibacterales","Desulfitibacteraceae","midas_g_93804","midas_s_93804"
"47cc587e51544e82b6a4430a97557c77","Bacteria","Firmicutes","Moorellia","Desulfitibacterales","Desulfitibacteraceae","midas_g_95399","midas_s_95399"
"6e1c249bf30f4f6823fff1433c5ca05c","Bacteria","Firmicutes","Moorellia","Desulfitibacterales","Desulfitibacteraceae","midas_g_95399","midas_s_95399"
"6b491662e5adb9fd636d5cb22bd0a1af","Bacteria","Firmicutes","Moorellia","Desulfitibacterales","Desulfitibacteraceae","midas_g_95399","midas_s_95399"
"1cd17652fbe83e17f3cae7ffc4a71764","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Thermotaleaceae","midas_g_91945","midas_s_102688"
"692d65205d36ef364e5e4ed0658d295d","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_UCG-001","midas_s_58556"
"49b10db390ebf9625a59bf744e6c55a7","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_AD3011_group","midas_s_11346"
"64ea18b440ee88b6f8c7d9bced83fe32","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","midas_g_102723","midas_s_102723"
"0ff7081f27e15104946291c8f68f845f","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","midas_g_102723","midas_s_114538"
"d3213d7e2267d8a8426bf336fa8ede8a","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_brachy_group",NA
"d1b0ef54082864c2388a9e76d4ced853","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","midas_g_58541","midas_s_58541"
"974600e672fb51f472ed20fc994ccc79","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_brachy_group","midas_s_83316"
"f2f1f49745072b8007de6e94d2df4967","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_brachy_group",NA
"d79b9b040b97dd7383c45611ef4ba8f6","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Mogibacterium","midas_s_4359"
"24e1d328dab08cbe9a6b15531f009de3","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_nodatum_group","midas_s_100183"
"067dd3f324e40b26074123f8a89d28e5","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_nodatum_group","midas_s_21412"
"19aa217fb9bbf626e09d9a54c84846d5","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_nodatum_group",NA
"9750526840cac60d2a4e9812f0cc8ccd","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_nodatum_group","midas_s_112582"
"ae37ccd23cec8b61f1ad60c7de5aa592","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_nodatum_group",NA
"1f4ab1daf20e925fad983d453eb64e34","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Eubacterium_nodatum_group","midas_s_101093"
"8d3a96ee8aa834e7b1b288ba7ad5fb58","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","midas_g_295","midas_s_3639"
"2aa69d1b7e1f1c14013316ffb5a654d2","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","midas_g_295",NA
"e37149b65f7326d5eda2e367158f0045","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","midas_g_295","midas_s_295"
"453ff474c3f575e3aaffee6d9014f5c4","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax",NA
"007eb21d2f2a634dc9a53b7049a76d4e","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax","midas_s_93026"
"be4675d4f982d7e9e3fdabb510e8e5ef","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax","midas_s_8709"
"eb0ae65b38331386b1032ca0e8d9c65c","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","midas_g_34920","midas_s_34920"
"04a290ec2ac771c4fff9c0538e348595","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus","midas_s_17575"
"72a110617e83bcbb94ee9800177c8a1b","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus_russellii"
"9960b20e17a6ebd5bf31b249c3503956","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Terrisporobacter",NA
"df3d6113f855e22f2a6d44e60f01baa7","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA
"9936ec7682f600780dd7c6f410cba88b","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA
"8e751c9cce858246ffda7fa1c3da2d35","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA
"efa98c673cef7e11e51b27d01167c2af","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA
"75fa8724226c4b0c32ddc3b2ffc64cc5","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA
"4c52a8029625903bb8c4aa9b40216836","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paeniclostridium","midas_s_37284"
"b39545bc0c96aa3bb848e56a1564fdb6","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paeniclostridium",NA
"9eaff8c3aca7b74962decea682803d9c","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter","Intestinibacter_bartlettii"
"03b56ee00b664cdac64fdb6b49c5d4bc","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Acetoanaerobium","midas_s_62217"
"7a8e6e4df06c4b874048c76771dfff35","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Tepidimicrobium","midas_s_102195"
"4bff8dede58de9e9aa633b26534ca6d8","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Tepidimicrobium","midas_s_93601"
"02e79314a75139dd2bcc3b439b44cb45","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Soehngenia","midas_s_93169"
"b2698b0038af45b8fd19aeac2aa978b5","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Tissierella",NA
"158dc3882d5b2149b78df4cc52a95447","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Sporanaerobacter","Sporanaerobacter_acetigenes"
"deb4ed85f1361f41788eb5e4abe09d9c","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Sporanaerobacter","Sporanaerobacter_acetigenes"
"5f81fe0ccc936985ad103e3fb3ecc008","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Sporanaerobacter",NA
"a24b5f5aed1898f03595f3f4392f491a","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","midas_g_97523","midas_s_97523"
"4296c483d7e517d31ad3d35c7cbc21e8","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","midas_g_97523","midas_s_97523"
"42d354614bd2e8209fddbd2047d531bf","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","W5053","midas_s_2966"
"a8edafb2cd4cd7f1481d79d75e035e38","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Gallicola",NA
"7e5b8548e57fd97819a578ba53b1afff","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Gallicola","midas_s_7304"
"32d5453b6cffe38d95670d86aa64464b","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Sedimentibacteraceae","Sedimentibacter","midas_s_3105"
"4f4301820781cbf002ef1e2b4f3564bf","Bacteria","Firmicutes","Clostridia","Caldicoprobacterales","Caldicoprobacteraceae","midas_g_108122","midas_s_108122"
"ee938be8bfad55e2c41d2378bb77a3c7","Bacteria","Firmicutes","Clostridia","Caldicoprobacterales","Caldicoprobacteraceae","midas_g_108122","midas_s_108122"
"a72bc6620dd392694fd16ec27383d16f","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","midas_f_90201","midas_g_91616","midas_s_97467"
"a7193bcb4b242ef0e8bf603cf179ec85","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","midas_f_38442","midas_g_61168","midas_s_90410"
"d37482e1f4c15af7a5189f5d883034c3","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","midas_f_38442","midas_g_91947","midas_s_109605"
"6d68c780d7e14f164c921543c8cf08d0","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","midas_g_2424","midas_s_2424"
"564e5bb957cafd541cc80cc1afb49304","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","midas_g_2424","midas_s_2424"
"cc8758437210d688d1e445a0f6f71a50","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","midas_g_2424",NA
"545a39ef2c2c317c380311a0a5f67f07","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_3624"
"cdc3fa5c7a74971de7351c7c484851c4","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","midas_g_94456","midas_s_94456"
"6faa1bda67d82d43b28c2c08d986af52","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA
"b0ca5c24ee2531590da3a166e7067ad4","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_240"
"b49cda397ffa8efb28a74d32b0995457","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_240"
"529955fef4457485fac02b476172cded","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_785"
"a0e8e899227559fef096cc37946f3644","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_785"
"a82d21874a1604db65fca753c97310c4","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA
"edfda9385e9f898c5fc71e38ca8388c2","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_2603"
"c4aa3e7a061e6016c18c36237e24739b","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_2603"
"639b2790bbf0a1064fbd575f99be470b","Bacteria","Firmicutes","Clostridia","Caldicoprobacterales","Caldicoprobacteraceae",NA,NA
"c465fa0ed90b62ab37a0166171edfa8a","Bacteria","Firmicutes","Clostridia","Caldicoprobacterales","Caldicoprobacteraceae",NA,NA
"98a70c76e57d37330404801d262c9190","Bacteria","Firmicutes","Clostridia","Caldicoprobacterales","Caldicoprobacteraceae","midas_g_2207","midas_s_2207"
"f67fc3937d6bd2f2bb096e5a5de43cfe","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","midas_f_54","midas_g_2423","midas_s_2423"
"38514b13c75ee299dcfabdea040e5d94","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA
"c293b2d3fa08470a602fdc3e27263089","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA
"b84d9eff1ab8658b95c403f98b3d51d0","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA
"2984b9a9c64ff3e28f7be4624f6c0fc3","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","midas_f_54","midas_g_4325","midas_s_4325"
"f44ade4bfe3aebc4af49471acf8ada0f","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_119781","midas_s_119781"
"3a568d0be6e3c5a77cf2915550efee41","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_95913","midas_s_95913"
"b8ab77a7ddf36c83ab909afe56c10cf8","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_1076","midas_s_1076"
"89ac435902f996c536b27fe65169943f","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_73510","midas_s_96284"
"f1e8f2e2f0517449af8cbb9917e41472","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_90800","midas_s_91983"
"a5c80740eb0c24861f7447268e7a8fbd","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_90800","midas_s_91983"
"f168a80642660f665ab236122fb4d358","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_51845","midas_s_102868"
"9359b2a0c93e7b359755e76182b4173a","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_51845","midas_s_102868"
"9074625f25caf729060f42915f810530","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_51845","midas_s_95508"
"039a518aae6732bd46902b270a82f668","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA,NA
"b428ca7f066883c71ac5f13d17860e74","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_6402","midas_s_6402"
"4f7922eb0353492aec2e59db78b668c7","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_117912","midas_s_117912"
"538dc59610967e56299beb0b57b6c076","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_117912","midas_s_117912"
"1eb93d31826db139bf0a27bdff1233fb","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_92120","midas_s_92120"
"3d451a0c7799acf44e814759d23b01eb","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_92120","midas_s_92120"
"4c0ab836a8c7616cdd91982bf269cf6c","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010",NA,NA
"e14615e44f9fddf5b6d5fc637eb2b005","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_583","midas_s_2013"
"679cffbaf917c8545a1b2ef42e7ba907","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","midas_g_583","midas_s_2013"
"49fbf449bc1b9463bc7c37807ba01622","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter","midas_s_119540"
"12874c65946c502c5e9772a55e65500a","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214_group","midas_s_5981"
"20af44488e958d04055687b5f42ffba2","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214_group","midas_s_5981"
"d38b5e5522fcb53bfb9544d69cd41502","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214_group",NA
"fdfedd14452ecc74b2dccab76c7a0180","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214_group",NA
"04e7a9fa9222c710703004cc9d6492d6","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214_group",NA
"506542d605ebdb04e994912f55b03a12","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Papillibacter","midas_s_4819"
"c1206037df8b4bdb6eaa9707978c2327","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Papillibacter","midas_s_5468"
"443e689e641929d7b7e71ad56a8b90db","Bacteria","Firmicutes","Clostridia","Oscillospirales","Eubacterium_coprostanoligenes_group","midas_g_5859","midas_s_5859"
"7f12315bf915d16730322a4fd13da7b1","Bacteria","Firmicutes","Clostridia","Oscillospirales","Eubacterium_coprostanoligenes_group","midas_g_90515","midas_s_90515"
"290a5d5d8c2108c623f815ed15a801a6","Bacteria","Firmicutes","Clostridia","Oscillospirales","Eubacterium_coprostanoligenes_group","midas_g_90515","midas_s_90515"
"e9398bc0ad9626bc4742c93fd0363bac","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_29718"
"a1ee896cadcab3c8f3a007d9d5593c05","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_5739"
"c1eedbcfde0ec278a15691f85ef9055b","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_5739"
"161a9b461c0cfccd02013bd04f1587ab","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_253"
"3b0173d0eb31df44dd8bee0ff33944c7","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_25378"
"f341303241e9e8202091832cb9679360","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_71894"
"938f10e27fe64bf5a7f05dc0cf6ff2bc","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_6150"
"c2616cac6fa445f02ab31dd2dc17214f","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_6150"
"90f09fd4c8db1579c5f40359ee6d96a8","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","midas_s_90633"
"f5964bcb9453d1023378306eb0519790","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","midas_g_76628","midas_s_76628"
"f1a823054457d1882bec0a3b372c8a86","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","midas_g_76628","midas_s_76628"
"8d478879084ed7c88660c8b0c4b24923","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA
"a39d801345fa448b725cc560f78f64bd","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","Ruminococcus_bromii"
"c225b8b37c40db51b8eec16e1c28a5a2","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA
