,S537_AD1,S538_AD2,S539_AD3,S540_AD4,S541_AD5,S542_AD6,S958_AD1,S959_AD2,S960_AD3,S961_AD4,S962_AD5,S963_AD6,S1189_AD1,S1190_AD2,S1191_AD3,S1192_AD4,S1193_AD5,S1194_AD6,S1365_AD1,S1366_AD2,S1367_AD3,S1368_AD4,S1369_AD5,S1370_AD6
,#048,#049,#050,#051,#052,#053,#086,#087,#088,#089,#090,#091,#095,#096,#097,#098,#099,#100,#103,#104,#105,#106,#107,#108
1362.484,84.30341,80.31822,86.70226,80.78197,84.91699,84.07758,85.19643,81.11046,84.64464,73.52314,77.83836,79.33045,86.34498,82.32366,85.01347,84.84448,78.94296,79.94682,84.35495,82.97794,81.352,81.79747,82.66283,78.73394
1362.966,84.23138,80.22041,86.63959,80.68094,84.84557,83.99994,85.12729,81.01171,84.5714,73.35681,77.72366,79.22592,86.28055,82.23059,84.93686,84.76958,78.81421,79.79993,84.27748,82.8856,81.25642,81.7078,82.5714,78.59198
1363.448,84.15698,80.12006,86.57619,80.57937,84.77126,83.92077,85.05677,80.9101,84.4958,73.18738,77.60786,79.12076,86.21379,82.13512,84.85862,84.69306,78.68208,79.64888,84.1972,82.7907,81.15832,81.61543,82.47791,78.44598
1363.93,84.08095,80.01857,86.51331,80.47828,84.69489,83.84083,84.9858,80.80668,84.41856,73.01673,77.49162,79.01572,86.14559,82.03852,84.78015,84.61632,78.54892,79.49595,84.11552,82.69503,81.05877,81.52171,82.38383,78.29787
1364.413,84.00413,79.91721,86.45174,80.37824,84.61755,83.76092,84.91522,80.70267,84.34053,72.84693,77.37552,78.91135,86.07696,81.94216,84.70279,84.54055,78.41723,79.34336,84.03387,82.60033,80.95916,81.42801,82.2904,78.14957
1364.895,83.92743,79.81703,86.39182,80.2795,84.54037,83.68172,84.84557,80.59935,84.2625,72.67971,77.26003,78.80798,86.00899,81.8474,84.62767,84.46652,78.28902,79.19292,83.9535,82.50784,80.86092,81.33541,82.19855,78.00277
1365.377,83.85162,79.71877,86.33346,80.18209,84.4643,83.60367,84.7771,80.49786,84.18525,72.51619,77.14567,78.7059,85.9425,81.75525,84.55544,84.39453,78.16563,79.04594,83.87515,82.41825,80.76519,81.24471,82.10886,77.85885
1365.859,83.7772,79.62275,86.27633,80.08582,84.38994,83.52693,84.70981,80.39915,84.10943,72.3568,77.03297,78.60546,85.87793,81.66625,84.4862,84.32457,78.04765,78.90337,83.79928,82.33165,80.67271,81.15633,82.02158,77.71884
1366.341,83.7045,79.52908,86.21998,79.99055,84.3175,83.45141,84.64361,80.30398,84.03559,72.20123,76.92242,78.50702,85.81534,81.58043,84.41962,84.25637,77.93502,78.76602,83.72599,82.24776,80.58376,81.07031,81.93675,77.58355
1366.823,83.63356,79.43758,86.16405,79.89612,84.24684,83.37689,84.57843,80.21278,83.96412,72.04885,76.81446,78.41097,85.75446,81.49738,84.35513,84.18971,77.82727,78.63467,83.65518,82.16608,80.49811,80.98653,81.85426,77.45373
1367.305,83.56429,79.34799,86.10837,79.8025,84.17764,83.30315,84.51433,80.12581,83.89528,71.89889,76.70943,78.31772,85.69489,81.4165,84.29201,84.12442,77.72385,78.51031,83.58669,82.08611,80.41531,80.90462,81.77393,77.32998
1367.787,83.49661,79.26008,86.05293,79.70977,84.10963,83.23016,84.45157,80.04307,83.82906,71.75085,76.6076,78.22758,85.63634,81.33719,84.22979,84.06048,77.62431,78.394,83.52028,82.00748,80.33482,80.82423,81.69554,77.21294
1368.27,83.43043,79.17366,85.99797,79.61814,84.04263,83.15802,84.39051,79.96451,83.76533,71.6046,76.50928,78.14083,85.57859,81.25892,84.16814,83.99797,77.5284,78.2868,83.45575,81.93004,80.25616,80.74509,81.61906,77.10317
1368.752,83.36585,79.08876,85.94381,79.52799,83.97666,83.08696,84.33154,79.88998,83.70372,71.46035,76.41487,78.05776,85.52165,81.1815,84.10711,83.9371,77.43613,78.18961,83.39288,81.85386,80.17912,80.66699,81.54453,77.001
1369.234,83.30296,79.00539,85.89075,79.43967,83.91186,83.01719,84.27486,79.81936,83.64382,71.31848,76.32487,77.97862,85.46561,81.10486,84.04688,83.87806,77.34764,78.10291,83.33146,81.77907,80.10354,80.5899,81.47215,76.90653
1369.716,83.24172,78.92359,85.83896,79.35344,83.84831,82.94877,84.22054,79.75249,83.58511,71.17918,76.23972,77.90356,85.41051,81.02896,83.98768,83.82081,77.26283,78.0266,83.27123,81.7058,80.02936,80.51378,81.40208,76.81941
1370.198,83.18193,78.84317,85.78839,79.26924,83.7859,82.88147,84.16819,79.68913,83.52705,71.04224,76.15959,77.83248,85.35613,80.95361,83.92957,83.76517,77.18139,77.95994,83.21194,81.63406,79.95644,80.43847,81.3343,76.73885
1370.68,83.12304,78.76369,85.73875,79.18665,83.72422,82.81482,84.11721,79.62885,83.46915,70.90704,76.08421,77.76495,85.30212,80.87843,83.87241,83.71071,77.10258,77.90157,83.15321,81.56361,79.8844,80.3637,81.26864,76.6637
1371.162,83.06431,78.68454,85.68955,79.10493,83.66263,82.74819,84.06676,79.57106,83.41096,70.77251,76.01285,77.70017,85.24799,80.80283,83.8158,83.65674,77.02535,77.84964,83.09471,81.49397,79.81281,80.28902,81.20446,76.59251
1371.644,83.00505,78.605,85.64024,79.02316,83.60039,82.68088,84.0159,79.51503,83.35223,70.63757,75.94441,77.63721,85.19314,80.72617,83.75906,83.60249,76.94855,77.80215,83.0361,81.42459,79.74117,80.21399,81.14108,76.52398
1372.126,82.94482,78.52454,85.59039,78.94065,83.53694,82.6124,83.96394,79.46013,83.29305,70.50133,75.87785,77.57512,85.1373,80.64799,83.70163,83.54729,76.87118,77.75732,82.97719,81.35497,79.6692,80.13834,81.07785,76.45721
1372.609,82.88382,78.44312,85.53989,78.85735,83.47207,82.54256,83.91063,79.40602,83.23392,70.36352,75.81245,77.51344,85.08047,80.56822,83.64305,83.49083,76.79269,77.71394,82.91804,81.28489,79.59692,80.06226,81.01462,76.39198
1373.091,82.82277,78.3612,85.48905,78.77386,83.406,82.47163,83.85624,79.35277,83.1758,70.22466,75.74811,77.45228,85.02302,80.48733,83.58327,83.43338,76.71323,77.67171,82.85904,81.21458,79.52477,79.98642,80.95174,76.32876
1373.573,82.76298,78.27997,85.43874,78.6917,83.3395,82.40028,83.80171,79.30081,83.11992,70.08609,75.68532,77.39236,84.96574,80.40636,83.52277,83.37586,76.63373,77.63119,82.801,81.14487,79.45351,79.91197,80.89026,76.26863
1374.055,82.70587,78.20095,85.39011,78.61279,83.27369,82.32957,83.74838,79.25089,83.06754,69.94975,75.62495,77.33477,84.9095,80.32673,83.46245,83.31963,76.55573,77.59354,82.7449,81.0769,79.38393,79.84031,80.83156,76.21283
1374.537,82.65261,78.12572,85.34437,78.539,83.20984,82.26077,83.69772,79.20374,83.01955,69.81779,75.5679,77.28062,84.85522,80.24999,83.40351,83.26627,76.48119,77.56022,82.69178,81.01212,79.31683,79.77268,80.77694,76.16241
1375.019,82.60375,78.05551,85.3024,78.47155,83.1491,82.19503,83.65085,79.15997,82.97625,69.69214,75.51476,77.23062,84.80366,80.17763,83.34718,83.21712,76.41206,77.5326,82.64245,80.9518,79.25275,79.70991,80.72731,76.11794
1375.501,82.55931,77.9912,85.26471,78.41103,83.09241,82.13336,83.60838,79.12001,82.93739,69.57433,75.46583,77.1851,84.75542,80.11079,83.2944,83.17303,76.35011,77.51163,82.59735,80.89686,79.192,79.65232,80.68304,76.07967
1375.984,82.51895,77.93327,85.23138,78.35734,83.04057,82.0766,83.57049,79.08429,82.90245,69.46551,75.42126,77.14407,84.71098,80.05042,83.24577,83.13435,76.29681,77.49792,82.55672,80.848,79.13498,79.59998,80.64416,76.04773
1376.466,82.48245,77.88216,85.20237,78.31036,82.99429,82.02551,83.53719,79.0534,82.87099,69.36676,75.38152,77.1077,84.67095,79.99745,83.20174,83.10117,76.2534,77.49184,82.52065,80.80564,79.08212,79.55291,80.61061,76.02248
1376.948,82.44991,77.8383,85.1776,78.27005,82.95428,81.9808,83.50851,79.02814,82.84282,69.27919,75.34734,77.07639,84.63601,79.95283,83.16252,83.07341,76.22089,77.49359,82.48919,80.7702,79.03407,79.51145,80.58264,76.00456
1377.43,82.42181,77.80219,85.15704,78.23668,82.92114,81.94313,83.48463,79.00941,82.81811,69.20393,75.31966,77.05074,84.60693,79.9175,83.12842,83.05106,76.20001,77.50305,82.46249,80.7421,78.99152,79.47612,80.56065,75.9947
1377.912,82.39861,77.77402,85.14066,78.21043,82.89513,81.91286,83.46572,78.99789,82.7971,69.14179,75.29928,77.03136,84.58427,79.89214,83.09959,83.03403,76.19097,77.5197,82.4406,80.72153,78.95485,79.44742,80.54505,75.99321
1378.394,82.38062,77.75349,85.1282,78.19111,82.87597,81.88988,83.45181,78.99372,82.77987,69.09291,75.28631,77.01837,84.56818,79.87675,83.076,83.02215,76.19315,77.54235,82.42328,80.70834,78.92389,79.42546,80.53581,75.99961
1378.876,82.36755,77.73949,85.11897,78.1778,82.86264,81.87337,83.44236,78.99632,82.76614,69.05634,75.27998,77.01119,84.5582,79.87057,83.0573,83.01484,76.20506,77.56924,82.41,80.70175,78.89782,79.40972,80.53226,76.01244
1379.358,82.35851,77.73038,85.11202,78.16891,82.85371,81.86196,83.43633,79.00443,82.75523,69.0302,75.27873,77.00863,84.55337,79.872,83.04264,83.01121,76.22449,77.59821,82.39979,80.70051,78.87528,79.39905,80.53306,76.02946
1379.841,82.35233,77.72435,85.10626,78.16269,82.84761,81.85406,83.43237,79.01643,82.74624,69.01201,75.28055,77.00906,84.55227,79.879,83.03094,83.01021,76.24895,77.62725,82.39155,80.70306,78.85475,79.39196,80.5365,76.04826
1380.323,82.34781,77.71988,85.10072,78.1576,82.84303,81.84815,83.42908,79.03084,82.73839,68.9993,75.28363,77.01099,84.55355,79.88953,83.02093,83.0108,76.27605,77.6547,82.38432,80.70798,78.83499,79.38707,80.54102,76.06676
1380.805,82.34405,77.71616,85.09492,78.1529,82.8392,81.84314,83.42545,79.04639,82.73121,68.99005,75.2867,77.01333,84.55599,79.90184,83.01152,83.01223,76.3038,77.67947,82.37746,80.71416,78.81527,79.38345,80.54552,76.08358
1381.287,82.34058,77.71294,85.08875,78.14849,82.83582,81.83837,83.42096,79.06218,82.72459,68.98273,75.28901,77.01534,84.55867,79.91462,83.00185,83.01404,76.3306,77.70084,82.37062,80.72089,78.79527,79.38071,80.54949,76.09788
1381.769,82.33713,77.71031,85.08247,78.14474,82.83276,81.8335,83.41562,79.0774,82.71851,68.97623,75.29013,77.01651,84.56084,79.92686,82.99138,83.01593,76.35506,77.7182,82.36384,80.72775,78.77494,79.37878,80.55281,76.10915
1382.251,82.33354,77.70837,85.07636,78.14198,82.82988,81.82836,83.40973,79.09126,82.71297,68.96955,75.28957,77.0162,84.56201,79.93775,82.97993,83.0178,76.37605,77.73112,82.35722,80.73444,78.75416,79.37774,80.55555,76.11701
1382.733,82.32957,77.70693,85.0706,78.14015,82.82681,81.82275,83.40366,79.10293,82.70777,68.96178,75.28671,77.01366,84.56185,79.9467,82.96758,83.01951,76.39264,77.73917,82.35085,80.74062,78.73267,79.37746,80.55768,76.12092
1383.215,82.32497,77.70561,85.06507,78.13873,82.82312,81.8165,83.39773,79.11177,82.70253,68.95222,75.28094,77.00808,84.56036,79.95338,82.95461,83.02099,76.40443,77.74226,82.34486,80.74606,78.71015,79.37766,80.55907,76.12051
1383.698,82.31979,77.70412,85.05956,78.13705,82.81858,81.80954,83.39208,79.11752,82.69695,68.94051,75.27189,76.99894,84.55792,79.95801,82.94147,83.0224,76.41169,77.74075,82.33936,80.75066,78.68648,79.37809,80.55967,76.11582
1384.18,82.31441,77.70249,85.05387,78.13466,82.81339,81.80204,83.38683,79.12044,82.69098,68.9269,75.25972,76.98628,84.55527,79.96122,82.9286,83.02404,76.41525,77.7354,82.33466,80.75465,78.6619,79.37867,80.55962,76.10735
1384.662,82.3097,77.70126,85.04807,78.13172,82.80827,81.79449,83.38216,79.12122,82.68498,68.91199,75.24517,76.97076,84.55342,79.96413,82.9164,83.02659,76.41633,77.72707,82.33123,80.75856,78.63703,79.37964,80.55929,76.09602
1385.144,82.30682,77.70133,85.04257,78.12899,82.80431,81.78745,83.37833,79.12066,82.67966,68.89651,75.22921,76.95345,84.55324,79.96786,82.90508,83.03071,76.4159,77.71635,82.32957,80.763,78.6127,79.38151,80.55932,76.08279
1385.626,82.30678,77.70357,85.03799,78.12755,82.80252,81.78145,83.37563,79.11917,82.67572,68.88074,75.21266,76.93542,84.55527,79.97321,82.8945,83.03687,76.41433,77.70319,82.33005,80.76849,78.58952,79.38471,80.56013,76.06824
1386.108,82.3101,77.70836,85.03497,78.1284,82.80347,81.77669,83.37427,79.11662,82.67368,68.86418,75.1957,76.91726,84.55936,79.98021,82.8842,83.04508,76.41109,77.68681,82.3326,80.77504,78.56752,79.38944,80.56182,76.05224
1386.59,82.31638,77.71529,85.03393,78.13189,82.80682,81.77285,83.37411,79.11217,82.67348,68.84554,75.17758,76.89877,84.56469,79.98806,82.87345,83.0546,76.40485,77.66583,82.33653,80.782,78.54586,79.39523,80.56374,76.03383
1387.072,82.3243,77.72316,85.03487,78.1376,82.81149,81.76926,83.37475,79.10462,82.67449,68.82301,75.1569,76.87897,84.56998,79.99532,82.86144,83.06425,76.39398,77.63895,82.34068,80.78836,78.52316,79.40118,80.56483,76.01164
1387.554,82.33208,77.73048,85.03742,78.14445,82.81588,81.76498,83.37548,79.09293,82.6758,68.79494,75.13206,76.8565,84.57385,80.00044,82.84753,83.07266,76.37712,77.60542,82.34367,80.79282,78.49783,79.40623,80.564,75.98446
1388.037,82.33805,77.73599,85.04098,78.1512,82.81852,81.7593,83.37567,79.07661,82.67654,68.76055,75.10197,76.83015,84.57541,80.00237,82.83154,83.07882,76.35372,77.56547,82.34431,80.79447,78.46877,79.40948,80.56035,75.95167
1388.519,82.34116,77.73901,85.04491,78.15679,82.81847,81.75182,83.37484,79.05595,82.67615,68.7199,75.06641,76.79926,84.57425,80.00073,82.81361,83.08238,76.32413,77.52016,82.34196,80.79291,78.43559,79.41057,80.55379,75.91348
1389.001,82.34109,77.73956,85.04871,78.16066,82.81552,81.74251,83.37283,79.03161,82.67443,68.67383,75.02589,76.76379,84.57044,79.99579,82.79414,83.08355,76.28919,77.47088,82.33657,80.78824,78.39874,79.40961,80.54474,75.87072
1389.483,82.33797,77.73795,85.05202,78.16255,82.80989,81.73148,83.36968,79.00421,82.67133,68.62333,74.98125,76.72405,84.56429,79.98804,82.77349,83.08281,76.24979,77.41878,82.32841,80.78082,78.35889,79.40678,80.53378,75.82421
1389.965,82.33212,77.73434,85.0544,78.16213,82.80193,81.71874,83.36539,78.97403,82.66662,68.56908,74.93317,76.68037,84.55602,79.97784,82.75182,83.08064,76.20655,77.36456,82.31799,80.77102,78.31672,79.40216,80.52137,75.77451
1390.447,82.32375,77.72867,85.05534,78.15894,82.7919,81.70418,83.35981,78.94086,82.6599,68.51131,74.88186,76.63282,84.54576,79.96529,82.729,83.07708,76.15966,77.30825,82.30573,80.75902,78.27252,79.39556,80.50758,75.72179
1390.929,82.31287,77.72051,85.05425,78.15231,82.77988,81.68747,83.35259,78.90412,82.65051,68.44992,74.82709,76.58121,84.53358,79.95018,82.70469,83.07188,76.10903,77.24953,82.29202,80.7448,78.22622,79.38651,80.49209,75.66585
1391.411,82.2996,77.70941,85.0505,78.14158,82.76591,81.66825,83.34329,78.86327,82.63787,68.38466,74.76846,76.52526,84.51962,79.93218,82.67843,83.06452,76.05443,77.18788,82.27717,80.72831,78.17753,79.37457,80.47448,75.60637
1391.894,82.28423,77.69515,85.04369,78.12645,82.75011,81.64625,83.33138,78.81788,82.62172,68.31545,74.70568,76.46486,84.50424,79.9111,82.64981,83.05456,75.99562,77.12284,82.26155,80.70953,78.12624,79.3595,80.45443,75.54319
1392.376,82.2674,77.67788,85.03371,78.10715,82.7328,81.62141,83.31661,78.76797,82.60239,68.24239,74.63882,76.40018,84.48785,79.88686,82.61848,83.04173,75.93247,77.05399,82.24556,80.68865,78.07243,79.34139,80.43188,75.47631
1392.858,82.25003,77.65806,85.02085,78.08443,82.71444,81.59384,83.29893,78.71378,82.58062,68.16577,74.56834,76.33179,84.47081,79.85954,82.58415,83.02609,75.86478,76.98095,82.22945,80.66586,78.01631,79.32059,80.40699,75.40585
1393.34,82.23298,77.63625,85.00568,78.05946,82.69537,81.56384,83.27859,78.65569,82.5575,68.08575,74.49494,76.26047,84.45316,79.82923,82.54668,83.00802,75.79244,76.90345,82.2133,80.64137,77.95831,79.29755,80.38007,75.33189
1393.822,82.21665,77.61279,84.98894,78.03334,82.67569,81.53169,83.25611,78.59406,82.53392,68.00241,74.4194,76.18704,84.43445,79.79589,82.50601,82.98804,75.71541,76.8214,82.19672,80.61522,77.89859,79.2726,80.35127,75.2544
1394.304,82.2007,77.58749,84.97124,78.00671,82.65505,81.49774,83.23209,78.52918,82.5104,67.9156,74.34216,76.1121,84.41396,79.75947,82.4623,82.96667,75.63389,76.73508,82.17904,80.58725,77.83709,79.24576,80.32053,75.1733
1394.786,82.18407,77.55994,84.95302,77.97972,82.63286,81.46226,83.20713,78.46131,82.48674,67.82531,74.26343,76.0359,84.39097,79.71997,82.41605,82.94426,75.54843,76.64529,82.15939,80.55724,77.77343,79.21698,80.2877,75.0887
1395.269,82.16538,77.52958,84.93436,77.95197,82.60845,81.42546,83.18166,78.39084,82.46237,67.73172,74.18319,75.95841,84.36508,79.67754,82.36796,82.92097,75.45992,76.55339,82.13717,80.52505,77.7072,79.18621,80.25271,75.00108
1395.751,82.14362,77.49628,84.91521,77.92301,82.5816,81.3876,83.15594,78.31835,82.43667,67.63541,74.10145,75.87952,84.33657,79.63263,82.31888,82.89684,75.36931,76.46093,82.11224,80.49078,77.63828,79.15373,80.21587,74.91129
1396.233,82.11852,77.46043,84.89538,77.89259,82.5525,81.34871,83.12994,78.24457,82.40934,67.53709,74.01834,75.7992,84.30614,79.58576,82.26952,82.87176,75.27712,76.36903,82.08503,80.45477,77.56691,79.12013,80.17794,74.82043
1396.715,82.09062,77.42282,84.87485,77.86089,82.52177,81.30882,83.10366,78.17009,82.38057,67.43746,73.93425,75.71762,84.27477,79.53742,82.22032,82.8456,75.1834,76.27822,82.05627,80.41746,77.49375,79.0862,80.13992,74.72949
1397.197,82.06108,77.38442,84.8537,77.82845,82.49015,81.26773,83.07691,78.09525,82.35091,67.33679,73.84956,75.63506,84.24312,79.48782,82.17125,82.81821,75.08759,76.18817,82.02669,80.37918,77.41951,79.0526,80.10281,74.63904
1397.679,82.03115,77.34602,84.83217,77.79593,82.45823,81.22514,83.04957,78.02,82.32107,67.23503,73.7646,75.55192,84.21146,79.43693,82.12203,82.78934,74.98872,76.09784,81.99675,80.34009,77.34482,79.0197,80.06723,74.5491
1398.161,82.00182,77.30804,84.81059,77.76396,82.42621,81.18075,83.0216,77.94401,82.29159,67.13186,73.6795,75.46857,84.17952,79.38452,82.07217,82.75892,74.886,76.00603,81.96658,80.30016,77.26996,78.9874,80.03335,74.45924
1398.643,81.97351,77.27055,84.78931,77.73296,82.39399,81.13452,82.99312,77.86687,82.26266,67.02722,73.59437,75.38543,84.14692,79.33056,82.02141,82.72699,74.77936,75.91202,81.93597,80.25932,77.19495,78.95533,80.00091,74.36902
1399.125,81.94604,77.23341,84.76871,77.70309,82.36124,81.08677,82.96443,77.78857,82.23423,66.92166,73.50936,75.30308,84.11329,79.27541,81.96986,82.69398,74.66978,75.81606,81.9047,80.21771,77.1198,78.92303,79.9695,74.27826
1399.608,81.919,77.19657,84.74914,77.67439,82.32774,81.03835,82.93615,77.7097,82.20603,66.81661,73.42505,75.22231,84.07875,79.22004,81.91824,82.66068,74.55938,75.71965,81.87282,80.17577,77.04463,78.89046,79.93896,74.18764
1400.09,81.89194,77.16029,84.73089,77.64696,82.29356,80.99038,82.90895,77.63157,82.17799,66.71415,73.34235,75.14411,84.04393,79.16576,81.86765,82.62813,74.45087,75.62515,81.84083,80.13429,76.97008,78.85794,79.90961,74.09843
1400.572,81.86486,77.12515,84.71414,77.6208,82.25913,80.94396,82.88345,77.55586,82.15022,66.61649,73.26244,75.06957,84.00977,79.114,81.81933,82.59732,74.34676,75.53502,81.80953,80.09414,76.89709,78.82629,79.88222,74.01235
1401.054,81.83818,77.0918,84.69898,77.59598,82.22522,80.89997,82.8601,77.48428,82.12318,66.52538,73.18645,74.99955,83.97713,79.06583,81.77412,82.56895,74.24883,75.45097,81.77995,80.0561,76.82681,78.7963,79.8577,73.93085
1401.536,81.81264,77.06076,84.68528,77.57239,82.19253,80.85876,82.83899,77.418,82.09737,66.44178,73.1151,74.9346,83.94663,79.02182,81.73247,82.54317,74.15775,75.37354,81.75279,80.02054,76.76015,78.76855,79.83667,73.85466
1402.018,81.78903,77.03227,84.67281,77.54982,82.16168,80.8203,82.81993,77.35757,82.07333,66.36572,73.04857,74.87478,83.91833,78.9819,81.69414,82.51968,74.07319,75.30212,81.72847,79.98737,76.69764,78.74312,79.81934,73.78372
1402.5,81.76801,77.00624,84.66124,77.52804,82.13309,80.78429,82.80255,77.30286,82.05134,66.29669,72.98665,74.81985,83.89194,78.94554,81.65855,82.49783,73.9941,75.23528,81.70692,79.9562,76.63935,78.71971,79.80536,73.71721
1402.982,81.74986,76.9824,84.65031,77.5069,82.10696,80.7503,82.78642,77.25316,82.03156,66.23389,72.92887,74.76939,83.86691,78.91199,81.62492,82.47684,73.91917,75.17124,81.68781,79.9265,76.58506,78.69775,79.794,73.65388
1403.465,81.73457,76.96045,84.63998,77.4866,82.08337,80.71804,82.77129,77.20757,82.014,66.17668,72.87489,74.72314,83.84271,78.88042,81.59261,82.45609,73.84698,75.10855,81.67061,79.89777,76.53442,78.67673,79.78452,73.59265
1403.947,81.72173,76.94023,84.63039,77.46762,82.0623,80.68744,82.75717,77.1651,81.99862,66.12481,72.82468,74.68109,83.81895,78.85017,81.56133,82.4354,73.77652,75.0465,81.65491,79.86979,76.48724,78.65642,79.77641,73.53287
1404.429,81.71078,76.92173,84.62197,77.45077,82.04366,80.65855,82.7444,77.12505,81.98544,66.07835,72.77863,74.64353,83.79549,78.82071,81.53123,82.41501,73.70713,74.98524,81.64049,79.84267,76.44354,78.63696,79.76964,73.47456
1404.911,81.701,76.90491,84.61517,77.43663,82.0272,80.63152,82.73342,77.08697,81.97447,66.03744,72.73711,74.61073,83.77231,78.79163,81.50275,82.39545,73.63859,74.92554,81.62728,79.81669,76.40353,78.61871,79.76443,73.41823
1405.393,81.69174,76.88957,84.61031,77.42541,82.01251,80.60634,82.72456,77.05055,81.96564,66.00191,72.70027,74.58266,83.74943,78.76263,81.47637,82.37726,73.57086,74.86842,81.61536,79.79212,76.36726,78.602,79.76115,73.36452
1405.875,81.6824,76.87526,84.60737,77.41663,81.99902,80.58273,82.71786,77.01568,81.9588,65.97114,72.6677,74.5587,83.72681,78.73334,81.45244,82.3608,73.50408,74.81462,81.60481,79.7691,76.33459,78.58687,79.75986,73.31384
1406.357,81.67257,76.86132,84.60593,77.40939,81.98611,80.56023,82.71294,76.9822,81.95365,65.94412,72.63845,74.53776,83.70435,78.70345,81.43098,82.3461,73.43835,74.76452,81.59554,79.74747,76.30499,78.57307,79.76038,73.26618
